# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
2

# DegenGeom Type, Name, SurfNdx, GeomID
LIFTING_SURFACE,StabHor,0,WUTDECXIUE
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,24,33
# x,y,z,u,w
5.016427453514962775e-02, 2.934730934453119722e-01, 0.000000000000000000e+00, 3.037393771640078288e+00, 2.000000000000000000e+00
6.212534416638986617e-02, 2.934730934453119722e-01, 2.120812812945253867e-02, 3.037393771640078288e+00, 2.041733119767888294e+00
9.360973083986004473e-02, 2.934730934453119722e-01, 3.858817184876930928e-02, 3.037393771640078288e+00, 2.095955830069344827e+00
1.422647383805852594e-01, 2.934730934453119722e-01, 5.310727539675921122e-02, 3.037393771640078288e+00, 2.172260364380927733e+00
2.106486469226798164e-01, 2.934730934453119722e-01, 6.509687404154970713e-02, 3.037393771640078288e+00, 2.276535875536843889e+00
3.014299184577404755e-01, 2.934730934453119722e-01, 7.366620676184292005e-02, 3.037393771640078288e+00, 2.413466350417201589e+00
4.150426366059831729e-01, 2.934730934453119722e-01, 7.752580392037913826e-02, 3.037393771640078288e+00, 2.584161237591246607e+00
5.479011917891307704e-01, 2.934730934453119722e-01, 7.582952461965977720e-02, 3.037393771640078288e+00, 2.783663390284290440e+00
6.918192781664925795e-01, 2.934730934453119722e-01, 6.888631299300787547e-02, 3.037393771640078288e+00, 3.000000000000000000e+00
8.355122054041187463e-01, 2.934730934453119722e-01, 5.822775499260698928e-02, 3.037393771640078288e+00, 3.216336609715709116e+00
9.678206221251015595e-01, 2.934730934453119722e-01, 4.595558312835516107e-02, 3.037393771640078288e+00, 3.415838762408752949e+00
1.080874034987622245e+00, 2.934730934453119722e-01, 3.394266815255288228e-02, 3.037393771640078288e+00, 3.586533649582798411e+00
1.171463422909055030e+00, 2.934730934453119722e-01, 2.339503040979278026e-02, 3.037393771640078288e+00, 3.723464124463156111e+00
1.240384996537956752e+00, 2.934730934453119722e-01, 1.482931971878963945e-02, 3.037393771640078288e+00, 3.827739635619072267e+00
1.290781003941068761e+00, 2.934730934453119722e-01, 8.262950675366059761e-03, 3.037393771640078288e+00, 3.904044169930655173e+00
1.326571624978565289e+00, 2.934730934453119722e-01, 3.437220783719350213e-03, 3.037393771640078288e+00, 3.958266880232111262e+00
1.351467388715110740e+00, 2.934730934453119722e-01, 0.000000000000000000e+00, 3.037393771640078288e+00, 4.000000000000000000e+00
1.339639613842744437e+00, 3.596546002886632509e-01, 0.000000000000000000e+00, 3.083674545656407862e+00, 0.000000000000000000e+00
1.315188932633216012e+00, 3.596546002886632509e-01, -3.350272231176365436e-03, 3.083674545656407862e+00, 4.173311976788848798e-02
1.280038367548284040e+00, 3.596546002886632509e-01, -8.053914641249687589e-03, 3.083674545656407862e+00, 9.595583006934514658e-02
1.230544006372115140e+00, 3.596546002886632509e-01, -1.445418385833079425e-02, 3.083674545656407862e+00, 1.722603643809275942e-01
1.162856191973590692e+00, 3.596546002886632509e-01, -2.280316587471954703e-02, 3.083674545656407862e+00, 2.765358755368440558e-01
1.073889531126494878e+00, 3.596546002886633064e-01, -3.308392563082920151e-02, 3.083674545656407862e+00, 4.134663504172013671e-01
9.628628849691135416e-01, 3.596546002886632509e-01, -4.479287158766406818e-02, 3.083674545656407862e+00, 5.841612375912467181e-01
8.329287192301841891e-01, 3.596546002886632509e-01, -5.675468111841875524e-02, 3.083674545656407862e+00, 7.836633902842906618e-01
6.918172115175185155e-01, 3.596546002886632509e-01, -6.714431194251746504e-02, 3.083674545656407862e+00, 1.000000000000000000e+00
5.504875268930489174e-01, 3.596546002886632509e-01, -7.391386620292898779e-02, 3.083674545656407862e+00, 1.216336609715709338e+00
4.200202276881806474e-01, 3.596546002886632509e-01, -7.557143276471900428e-02, 3.083674545656407862e+00, 1.415838762408753171e+00
3.084513648566098998e-01, 3.596546002886632509e-01, -7.181639977232542882e-02, 3.083674545656407862e+00, 1.586533649582798633e+00
2.192980388700267458e-01, 3.596546002886632509e-01, -6.347371803973900217e-02, 3.083674545656407862e+00, 1.723464124463156111e+00
1.521295928194143499e-01, 3.596546002886632509e-01, -5.180002127828222530e-02, 3.083674545656407862e+00, 1.827739635619072267e+00
1.043187424603784358e-01, 3.596546002886633064e-01, -3.766359331062014287e-02, 3.083674545656407862e+00, 1.904044169930654951e+00
7.333321375943001319e-02, 3.596546002886632509e-01, -2.073780989576356343e-02, 3.083674545656407862e+00, 1.958266880232111484e+00
6.147688667094811099e-02, 3.596546002886632509e-01, 0.000000000000000000e+00, 3.083674545656407862e+00, 2.000000000000000000e+00
7.333321375942969400e-02, 3.596546002886632509e-01, 2.073780989576329975e-02, 3.083674545656407862e+00, 2.041733119767888294e+00
1.043187424603781860e-01, 3.596546002886632509e-01, 3.766359331062005267e-02, 3.083674545656407862e+00, 2.095955830069344827e+00
1.521295928194141833e-01, 3.596546002886632509e-01, 5.180002127828217673e-02, 3.083674545656407862e+00, 2.172260364380927733e+00
2.192980388700267458e-01, 3.596546002886632509e-01, 6.347371803973897442e-02, 3.083674545656407862e+00, 2.276535875536843889e+00
3.084513648566103439e-01, 3.596546002886632509e-01, 7.181639977232545657e-02, 3.083674545656407862e+00, 2.413466350417201589e+00
4.200202276881803698e-01, 3.596546002886632509e-01, 7.557143276471897653e-02, 3.083674545656407862e+00, 2.584161237591246607e+00
5.504875268930486953e-01, 3.596546002886632509e-01, 7.391386620292900167e-02, 3.083674545656407862e+00, 2.783663390284290440e+00
6.918172115175185155e-01, 3.596546002886632509e-01, 6.714431194251747892e-02, 3.083674545656407862e+00, 3.000000000000000000e+00
8.329287192301835230e-01, 3.596546002886632509e-01, 5.675468111841877605e-02, 3.083674545656407862e+00, 3.216336609715709116e+00
9.628628849691129865e-01, 3.596546002886632509e-01, 4.479287158766413063e-02, 3.083674545656407862e+00, 3.415838762408752949e+00
1.073889531126494434e+00, 3.596546002886632509e-01, 3.308392563082925703e-02, 3.083674545656407862e+00, 3.586533649582798411e+00
1.162856191973590692e+00, 3.596546002886632509e-01, 2.280316587471957132e-02, 3.083674545656407862e+00, 3.723464124463156111e+00
1.230544006372115362e+00, 3.596546002886632509e-01, 1.445418385833091568e-02, 3.083674545656407862e+00, 3.827739635619072267e+00
1.280038367548284262e+00, 3.596546002886632509e-01, 8.053914641249725753e-03, 3.083674545656407862e+00, 3.904044169930655173e+00
1.315188932633215790e+00, 3.596546002886632509e-01, 3.350272231176416610e-03, 3.083674545656407862e+00, 3.958266880232111262e+00
1.339639613842744437e+00, 3.596546002886632509e-01, 0.000000000000000000e+00, 3.083674545656407862e+00, 4.000000000000000000e+00
1.325311792720788917e+00, 4.398249452491854727e-01, 0.000000000000000000e+00, 3.139737723950479342e+00, 0.000000000000000000e+00
1.301400271488552640e+00, 4.398249452491854727e-01, -3.244945293430988222e-03, 3.139737723950479342e+00, 4.173311976788848798e-02
1.267025051495606291e+00, 4.398249452491854727e-01, -7.800694493150724627e-03, 3.139737723950479342e+00, 9.595583006934514658e-02
1.218622918231646812e+00, 4.398249452491854727e-01, -1.399975523053869145e-02, 3.139737723950479342e+00, 1.722603643809275942e-01
1.152429643740345400e+00, 4.398249452491854727e-01, -2.208619845874592452e-02, 3.139737723950479342e+00, 2.765358755368440558e-01
1.065428707089198124e+00, 4.398249452491854727e-01, -3.204367001438022944e-02, 3.139737723950479342e+00, 4.134663504172013671e-01
9.568572269389935547e-01, 4.398249452491854727e-01, -4.338439677720960785e-02, 3.139737723950479342e+00, 5.841612375912467181e-01
8.297991595141237520e-01, 4.398249452491854727e-01, -5.497024243941539545e-02, 3.139737723950479342e+00, 7.836633902842906618e-01
6.918147080392952342e-01, 4.398249452491854727e-01, -6.503410273452876755e-02, 3.139737723950479342e+00, 1.000000000000000000e+00
5.536205377197045419e-01, 4.398249452491854727e-01, -7.159329353208683522e-02, 3.139737723950479342e+00, 1.216336609715709338e+00
4.260499361847960853e-01, 4.398249452491855283e-01, -7.320396461230854745e-02, 3.139737723950479342e+00, 1.415838762408753171e+00
3.169569400054442210e-01, 4.398249452491854727e-01, -6.957559759761793028e-02, 3.139737723950479342e+00, 1.586533649582798633e+00
2.297756597220099450e-01, 4.398249452491854727e-01, -6.150747425357200315e-02, 3.139737723950479342e+00, 1.723464124463156111e+00
1.640795894433685898e-01, 4.398249452491854727e-01, -5.021645180958714955e-02, 3.139737723950479342e+00, 1.827739635619072267e+00
1.172913264457403626e-01, 4.398249452491855838e-01, -3.654358586621472144e-02, 3.139737723950479342e+00, 1.904044169930654951e+00
8.691009972658320093e-02, 4.398249452491853617e-01, -2.016808012026392177e-02, 3.139737723950479342e+00, 1.958266880232111484e+00
7.518065469602847051e-02, 4.398249452491854727e-01, 0.000000000000000000e+00, 3.139737723950479342e+00, 2.000000000000000000e+00
8.691009972658290950e-02, 4.398249452491854727e-01, 2.016808012026367544e-02, 3.139737723950479342e+00, 2.041733119767888294e+00
1.172913264457401405e-01, 4.398249452491854727e-01, 3.654358586621464511e-02, 3.139737723950479342e+00, 2.095955830069344827e+00
1.640795894433684510e-01, 4.398249452491854727e-01, 5.021645180958710097e-02, 3.139737723950479342e+00, 2.172260364380927733e+00
2.297756597220099728e-01, 4.398249452491854727e-01, 6.150747425357198928e-02, 3.139737723950479342e+00, 2.276535875536843889e+00
3.169569400054446651e-01, 4.398249452491854727e-01, 6.957559759761795803e-02, 3.139737723950479342e+00, 2.413466350417201589e+00
4.260499361847955857e-01, 4.398249452491854727e-01, 7.320396461230850582e-02, 3.139737723950479342e+00, 2.584161237591246607e+00
5.536205377197043198e-01, 4.398249452491854727e-01, 7.159329353208686297e-02, 3.139737723950479342e+00, 2.783663390284290440e+00
6.918147080392952342e-01, 4.398249452491854727e-01, 6.503410273452878143e-02, 3.139737723950479342e+00, 3.000000000000000000e+00
8.297991595141230858e-01, 4.398249452491854727e-01, 5.497024243941542321e-02, 3.139737723950479342e+00, 3.216336609715709116e+00
9.568572269389929996e-01, 4.398249452491854727e-01, 4.338439677720966337e-02, 3.139737723950479342e+00, 3.415838762408752949e+00
1.065428707089197680e+00, 4.398249452491854727e-01, 3.204367001438027801e-02, 3.139737723950479342e+00, 3.586533649582798411e+00
1.152429643740345844e+00, 4.398249452491854727e-01, 2.208619845874594881e-02, 3.139737723950479342e+00, 3.723464124463156111e+00
1.218622918231646590e+00, 4.398249452491854727e-01, 1.399975523053881114e-02, 3.139737723950479342e+00, 3.827739635619072267e+00
1.267025051495606291e+00, 4.398249452491854727e-01, 7.800694493150761924e-03, 3.139737723950479342e+00, 3.904044169930655173e+00
1.301400271488552418e+00, 4.398249452491854727e-01, 3.244945293431038096e-03, 3.139737723950479342e+00, 3.958266880232111262e+00
1.325311792720788917e+00, 4.398249452491854727e-01, 0.000000000000000000e+00, 3.139737723950479342e+00, 4.000000000000000000e+00
1.308400083236312739e+00, 5.344532611460806049e-01, 0.000000000000000000e+00, 3.205911371430825607e+00, 0.000000000000000000e+00
1.285124954434161193e+00, 5.344532611460806049e-01, -3.120623628826323798e-03, 3.205911371430825607e+00, 4.173311976788848798e-02
1.251664905759606761e+00, 5.344532611460806049e-01, -7.501808462691873097e-03, 3.205911371430825607e+00, 9.595583006934514658e-02
1.204551973483355187e+00, 5.344532611460806049e-01, -1.346337465534622191e-02, 3.205911371430825607e+00, 1.722603643809275942e-01
1.140122765175514807e+00, 5.344532611460806049e-01, -2.123993268354012684e-02, 3.205911371430825607e+00, 2.765358755368440558e-01
1.055442052670490405e+00, 5.344532611460806049e-01, -3.081581403926467871e-02, 3.205911371430825607e+00, 4.134663504172013671e-01
9.497685047247785839e-01, 5.344532611460806049e-01, -4.172191672473964108e-02, 3.205911371430825607e+00, 5.841612375912467181e-01
8.261052130108950120e-01, 5.344532611460806049e-01, -5.286399695552085332e-02, 3.205911371430825607e+00, 7.836633902842906618e-01
6.918117530822189831e-01, 5.344532611460806049e-01, -6.254333705751415062e-02, 3.205911371430825607e+00, 1.000000000000000000e+00
5.573185577090054021e-01, 5.344532611460806049e-01, -6.885422731169965616e-02, 3.205911371430825607e+00, 1.216336609715709338e+00
4.331670461419114826e-01, 5.344532611460806049e-01, -7.040954574941785116e-02, 3.205911371430825607e+00, 1.415838762408753171e+00
3.269964159795716863e-01, 5.344532611460806049e-01, -6.693068773531053728e-02, 3.205911371430825607e+00, 1.586533649582798633e+00
2.421428213740845214e-01, 5.344532611460806049e-01, -5.918663681400081200e-02, 3.205911371430825607e+00, 1.723464124463156111e+00
1.781846560494210752e-01, 5.344532611460806049e-01, -4.834730041698496322e-02, 3.205911371430825607e+00, 1.827739635619072267e+00
1.326033944675297227e-01, 5.344532611460806049e-01, -3.522159556782872292e-02, 3.205911371430825607e+00, 1.904044169930654951e+00
1.029354499334276529e-01, 5.344532611460806049e-01, -1.949560491514418237e-02, 3.205911371430825607e+00, 1.958266880232111484e+00
9.135576895172529965e-02, 5.344532611460806049e-01, 0.000000000000000000e+00, 3.205911371430825607e+00, 2.000000000000000000e+00
1.029354499334273754e-01, 5.344532611460806049e-01, 1.949560491514395338e-02, 3.205911371430825607e+00, 2.041733119767888294e+00
1.326033944675295284e-01, 5.344532611460806049e-01, 3.522159556782863965e-02, 3.205911371430825607e+00, 2.095955830069344827e+00
1.781846560494209364e-01, 5.344532611460806049e-01, 4.834730041698491465e-02, 3.205911371430825607e+00, 2.172260364380927733e+00
2.421428213740845214e-01, 5.344532611460806049e-01, 5.918663681400081200e-02, 3.205911371430825607e+00, 2.276535875536843889e+00
3.269964159795720748e-01, 5.344532611460806049e-01, 6.693068773531056503e-02, 3.205911371430825607e+00, 2.413466350417201589e+00
4.331670461419111495e-01, 5.344532611460806049e-01, 7.040954574941783728e-02, 3.205911371430825607e+00, 2.584161237591246607e+00
5.573185577090051801e-01, 5.344532611460806049e-01, 6.885422731169971167e-02, 3.205911371430825607e+00, 2.783663390284290440e+00
6.918117530822189831e-01, 5.344532611460806049e-01, 6.254333705751416450e-02, 3.205911371430825607e+00, 3.000000000000000000e+00
8.261052130108943459e-01, 5.344532611460806049e-01, 5.286399695552087413e-02, 3.205911371430825607e+00, 3.216336609715709116e+00
9.497685047247779178e-01, 5.344532611460806049e-01, 4.172191672473969659e-02, 3.205911371430825607e+00, 3.415838762408752949e+00
1.055442052670489961e+00, 5.344532611460806049e-01, 3.081581403926472729e-02, 3.205911371430825607e+00, 3.586533649582798411e+00
1.140122765175515029e+00, 5.344532611460806049e-01, 2.123993268354014766e-02, 3.205911371430825607e+00, 3.723464124463156111e+00
1.204551973483355187e+00, 5.344532611460806049e-01, 1.346337465534633814e-02, 3.205911371430825607e+00, 3.827739635619072267e+00
1.251664905759606761e+00, 5.344532611460806049e-01, 7.501808462691910394e-03, 3.205911371430825607e+00, 3.904044169930655173e+00
1.285124954434161193e+00, 5.344532611460806049e-01, 3.120623628826374105e-03, 3.205911371430825607e+00, 3.958266880232111262e+00
1.308400083236312739e+00, 5.344532611460806049e-01, 0.000000000000000000e+00, 3.205911371430825607e+00, 4.000000000000000000e+00
1.289039274428767534e+00, 6.427853451108311855e-01, 0.000000000000000000e+00, 3.281668073504077743e+00, 0.000000000000000000e+00
1.266492698359665159e+00, 6.427853451108311855e-01, -2.978298100986809943e-03, 3.281668073504077743e+00, 4.173311976788848798e-02
1.234080353167588573e+00, 6.427853451108311855e-01, -7.159638719516493548e-03, 3.281668073504077743e+00, 9.595583006934514658e-02
1.188443319815713384e+00, 6.427853451108311855e-01, -1.284931717204361099e-02, 3.281668073504077743e+00, 1.722603643809275942e-01
1.126033644076901208e+00, 6.427853451108311855e-01, -2.027111342318280163e-02, 3.281668073504077743e+00, 2.765358755368440558e-01
1.044009163109260063e+00, 6.427853451108311855e-01, -2.941014391471368991e-02, 3.281668073504077743e+00, 4.134663504172013671e-01
9.416532165804789578e-01, 6.427853451108311855e-01, -3.981868166315265939e-02, 3.281668073504077743e+00, 5.841612375912467181e-01
8.218763210671231612e-01, 6.427853451108311855e-01, -5.045273178136036596e-02, 3.281668073504077743e+00, 7.836633902842906618e-01
6.918083701977719713e-01, 6.427853451108311855e-01, -5.969186671376557757e-02, 3.281668073504077743e+00, 1.000000000000000000e+00
5.615521130479884659e-01, 6.427853451108311855e-01, -6.571849833925019757e-02, 3.281668073504077743e+00, 1.216336609715709338e+00
4.413148330506488914e-01, 6.427853451108311855e-01, -6.721044814297627568e-02, 3.281668073504077743e+00, 1.415838762408753171e+00
3.384897765438271144e-01, 6.427853451108311855e-01, -6.390275054159702539e-02, 3.281668073504077743e+00, 1.586533649582798633e+00
2.563009555625652691e-01, 6.427853451108311855e-01, -5.652970316798616723e-02, 3.281668073504077743e+00, 1.723464124463156111e+00
1.943323729924150700e-01, 6.427853451108311855e-01, -4.620746453713228674e-02, 3.281668073504077743e+00, 1.827739635619072267e+00
1.501329068855445925e-01, 6.427853451108311855e-01, -3.370815889036125196e-02, 3.281668073504077743e+00, 1.904044169930654951e+00
1.212815397662423689e-01, 6.427853451108311855e-01, -1.872574401574256253e-02, 3.281668073504077743e+00, 1.958266880232111484e+00
1.098733111808063989e-01, 6.427853451108311855e-01, 0.000000000000000000e+00, 3.281668073504077743e+00, 2.000000000000000000e+00
1.212815397662420913e-01, 6.427853451108311855e-01, 1.872574401574235090e-02, 3.281668073504077743e+00, 2.041733119767888294e+00
